Sequence,Video ID,Bitrate,Quantizer,QP Step,B-Frames,IP Factor,PB Factor,Ref Number,Subme,RC Lookahead,PSNR(dB),SSIM,Cbleed,Ringing,Blurring,VIF,Compression Ratio (%)
ant,ZUJ2U7SR,14016,37,4,4,1.4,1.3,4,5,10,33.93640060651966,0.9385682332515716,89.88609389105908,15.525205111034056,14.46575145804031,9.349174318415637,75.19980354497655
ant,0RGO5JH0,20000,37,4,4,1.4,1.3,4,5,10,34.14010986558567,0.940008789896965,88.79489084683647,14.43640114930494,12.34911625387998,9.32037615258488,73.22273783589115
ant,7FDDGOEA,576,37,4,4,1.4,1.3,4,5,40,32.39402139253734,0.931720509827137,98.16724053216625,17.868318758318523,34.079893185999495,9.371638245081018,92.49724485735678
ant,30X6JWH8,5184,37,4,4,1.4,1.3,4,5,40,33.61038708872677,0.937450217306614,93.03129649763696,17.282519751509966,19.03657434076344,9.384234472254366,82.16190915345774
ant,0DHV8Q1T,14016,37,4,4,1.4,1.3,4,5,40,33.949495886146806,0.9386819115281104,89.88829916931901,15.112710710418948,14.32239960224463,9.347462916345163,75.13271933764062
ant,VPZTGB9O,20000,37,4,4,1.4,1.3,4,5,40,34.15087048906484,0.9401242688298226,88.74924665678047,14.10794113252016,12.253440665931649,9.317076986882713,73.16687330894923
ant,F84IU6UV,576,37,4,4,1.4,1.3,4,5,250,32.301406198809545,0.9309661597013472,101.039561492091,17.97300888648716,32.56696930440643,9.374310518743574,92.24103792473204
ant,ZVFLKI1O,5184,37,4,4,1.4,1.3,4,5,250,33.602410232709474,0.937441830933094,93.02425244261188,17.28571501173776,19.08573390546617,9.385452188625257,82.19212959963438
ant,J09HOFKI,14016,37,4,4,1.4,1.3,4,5,250,33.95129616704497,0.9386731976270676,89.93598089674968,15.0927221000319,14.354878839163923,9.34628582979681,75.1484332111389
ant,3TGNDIB0,20000,37,4,4,1.4,1.3,4,5,250,34.13229593633718,0.940064686834812,88.84007000506367,14.197918176805658,12.4006588959559,9.316568561921294,73.40153213427081
ant,87ZL7O63,576,50,4,4,1.4,1.3,4,5,0,32.88728105072668,0.9336393976211548,97.3325851345486,18.007453041077053,34.6298680375648,9.38686472961677,90.78677771727229
ant,H2J0A1H8,5184,50,4,4,1.4,1.3,4,5,0,33.61614606080479,0.9373524558544158,92.86938293306332,18.251318642512373,19.046232682193345,9.386538282053756,81.71202209297292
ant,BGMVCFJZ,14016,50,4,4,1.4,1.3,4,5,0,33.919775402352805,0.938350575864315,90.15511973620752,17.457273335603578,14.864942378275646,9.351320078607255,75.4755485238535
ant,AAH0OLOD,20000,50,4,4,1.4,1.3,4,5,0,34.129639931211585,0.9399413436651228,88.84890422815393,16.70034497831572,12.388154815879302,9.324280115901493,73.30423380170495
ant,539I7FD3,576,50,4,4,1.4,1.3,4,5,10,32.53839678393249,0.932129832804203,97.53459013189622,17.904824547954302,32.7975594939187,9.3740475147891,92.09369665713574
ant,PJ9MSM2Q,5184,50,4,4,1.4,1.3,4,5,10,33.61091444051687,0.937434386909008,92.94447822386186,17.28308628113771,18.94369786247764,9.38620107462062,81.94432952612179
ant,PKLKTF3U,14016,50,4,4,1.4,1.3,4,5,10,33.937951341819065,0.9385683742165566,89.8700130328896,15.461072474755538,14.46498192037526,9.349001998135286,75.1666944261576
ant,WC21D5OI,20000,50,4,4,1.4,1.3,4,5,10,34.14467699608281,0.9400383770465852,88.76520148292826,14.424474817954172,12.308409729092316,9.31988078703704,73.1742688165892
ant,D6RGI4F7,576,50,4,4,1.4,1.3,4,5,40,32.39402139253734,0.931720509827137,98.16724053216625,17.868318758318523,34.079893185999495,9.371638245081018,92.49724485735678
ant,D855WBEW,5184,50,4,4,1.4,1.3,4,5,40,33.61034349165183,0.937453533411026,93.01295132016782,17.32361188181269,19.008015074794223,9.384576639660493,82.14706124965748
ant,C6D9P0ZN,14016,50,4,4,1.4,1.3,4,5,40,33.950009399163285,0.9386848926544188,89.89026972656248,15.0345360246006,14.311734484170074,9.347650511992024,75.11990045773136
ant,5ALTVLWT,20000,50,4,4,1.4,1.3,4,5,40,34.14993018984259,0.9401277101039888,88.74917590422456,14.060701488557395,12.282835520906549,9.3159902038323,73.1895086190849
ant,8KIYU4CF,576,50,4,4,1.4,1.3,4,5,250,32.301406198809545,0.9309661597013472,101.039561492091,17.97300888648716,32.56696930440643,9.374310518743574,92.24103792473204
ant,3ZL0M9R1,5184,50,4,4,1.4,1.3,4,5,250,33.600953470584145,0.9374403926730156,93.00895544463737,17.446227804988418,19.100476018486187,9.385440384677214,82.24829753201797
ant,4J2AZ7YC,14016,50,4,4,1.4,1.3,4,5,250,33.944712963143886,0.9386510688066484,90.05631107132518,15.122698941816989,14.447702474100105,9.347037580375517,75.27476365190168
ant,T52F5NUY,20000,50,4,4,1.4,1.3,4,5,250,34.13576988120794,0.9400801983475684,88.82634716314625,14.160446538405658,12.391498414035045,9.31608533789866,73.37037618798242
ant,62AXFU1S,576,0,4,4,1.4,1.3,12,5,0,32.88029445712951,0.933670027256012,97.25123834997112,18.149088251429315,34.09274501593378,9.38657729552469,90.8867750940794
ant,CX1VWAC3,5184,0,4,4,1.4,1.3,12,5,0,33.631612609837106,0.9375148192048072,92.84431081090852,18.123257601843235,19.14332336494889,9.376312749164091,82.643268207566
ant,PH68B3A9,14016,0,4,4,1.4,1.3,12,5,0,33.95148260488882,0.9386904352903366,89.72416195505404,17.114132054119402,14.122925020196426,9.338727628279326,75.50164771278124
ant,LO9W3YV4,20000,0,4,4,1.4,1.3,12,5,0,34.15619877916237,0.940053476691246,88.60143088107635,16.619548533690036,12.049020818262786,9.308423357124486,73.29157926640988
ant,CQNYUFMF,576,0,4,4,1.4,1.3,12,5,10,32.53861005743902,0.9323442158102988,97.58203970871924,18.103277003863276,33.16787406907121,9.373071207883234,92.23509623483328
ant,KV817G8I,5184,0,4,4,1.4,1.3,12,5,10,33.63922753930161,0.9375990387797356,92.71988385416664,17.240065739554996,18.751836892289703,9.37405583767361,82.46914508879824
ant,N1JP5MI0,14016,0,4,4,1.4,1.3,12,5,10,33.953261314929456,0.9386987802386284,89.64964015359764,15.268942841746902,14.102526760305912,9.338545429848258,75.40036718379385
ant,UNBKPN3F,20000,0,4,4,1.4,1.3,12,5,10,34.15570898513147,0.9400636076927184,88.62070426432291,14.389434585784688,12.104291048034998,9.307259483506945,73.30521986939029
ant,714BCA1F,576,0,4,4,1.4,1.3,12,5,40,32.348825903855435,0.93165914863348,98.24969724151238,18.09790530601418,32.56481072832656,9.373266922260804,92.41571728680948
ant,VR41B5KE,5184,0,4,4,1.4,1.3,12,5,40,33.637589555721,0.9376106363534928,92.80120962456591,17.07472558776838,18.88704965775873,9.372166840277773,82.6982983695434
ant,8I3LNOEL,14016,0,4,4,1.4,1.3,12,5,40,33.966837267819294,0.9388015067577362,89.6609373034819,14.854660450129897,13.972412848548185,9.33674193029836,75.29673526263375
ant,TFP97JCL,20000,0,4,4,1.4,1.3,12,5,40,34.16786738976558,0.940165633559227,88.54179046706214,13.967985430343706,12.0097975262342,9.303626437114197,73.22312341363991
ant,OK9QZ9CN,576,0,4,4,1.4,1.3,12,5,250,32.27957635692897,0.9311935237050056,101.57853585913384,17.852754254915006,34.20448609232852,9.372982436342598,92.3144557206622
ant,A588X91U,5184,0,4,4,1.4,1.3,12,5,250,33.62564150682728,0.937591536939144,92.87008055676112,17.14527635006,19.024913650418224,9.374053269675928,82.78401040680666
ant,3PAB9N0L,14016,0,4,4,1.4,1.3,12,5,250,33.963584620116094,0.9387976989150048,89.77502322289733,14.923920282497146,14.103916927818553,9.33421948302469,75.45807110622572
ant,B2UPZ9UG,20000,0,4,4,1.4,1.3,12,5,250,34.152843545883776,0.9401278740167618,88.61904161361878,14.075807365696994,12.13162550474378,9.30271309879758,73.42579192770859
ant,QYNQO9BB,576,12,4,4,1.4,1.3,12,5,0,32.88693026913121,0.9337299975752832,97.01731230107062,18.218917848913232,34.32152928416128,9.386063341531631,90.92967535933792
ant,UC12SKBY,5184,12,4,4,1.4,1.3,12,5,0,33.63102582063159,0.9375132188200952,92.86074219593948,18.197482236024875,19.08891239655389,9.376239666923864,82.65437411091935
ant,JG7XU1HI,14016,12,4,4,1.4,1.3,12,5,0,33.952617606324864,0.9387148061394692,89.73647804663389,17.166728415384092,14.135314635290772,9.33789311181842,75.54012963629589
ant,POB1PMM1,20000,12,4,4,1.4,1.3,12,5,0,34.153844100261566,0.940029391348362,88.6429203040606,16.552395680211202,12.084004260433735,9.308587721032666,73.33191954825458
ant,69QM9MD7,576,12,4,4,1.4,1.3,12,5,10,32.53861005743902,0.9323442158102988,97.58203970871924,18.103277003863276,33.16787406907121,9.373071207883234,92.23509623483328
ant,D9R9KKJY,5184,12,4,4,1.4,1.3,12,5,10,33.640146862300526,0.9375914987921716,92.73624180531444,17.207756462081623,18.768057425451964,9.374093600501544,82.43888671694137
ant,BWN3OH87,14016,12,4,4,1.4,1.3,12,5,10,33.952580587921155,0.9387016555666924,89.67272882426694,15.318373034836572,14.103996657392925,9.338610494630911,75.41933002389635
ant,QDEWXQX6,20000,12,4,4,1.4,1.3,12,5,10,34.15187702962646,0.9400128921866416,88.59836505955826,14.369782227443745,12.118800615033358,9.308265080857767,73.3259336117289
ant,RPHVFSNO,576,12,4,4,1.4,1.3,12,5,40,32.348825903855435,0.93165914863348,98.24969724151238,18.09790530601418,32.56481072832656,9.373266922260804,92.41571728680948
ant,W1JQ4RHW,5184,12,4,4,1.4,1.3,12,5,40,33.63808144081602,0.937607296705246,92.8176330692998,17.13044331647252,18.829232114616417,9.372239433031115,82.66536623723209
ant,NDLKBRWW,14016,12,4,4,1.4,1.3,12,5,40,33.96197720457605,0.938788902759552,89.72244764901619,14.936204053291208,13.999588317023294,9.337147054237397,75.3831742087676
ant,Z9AK44F3,20000,12,4,4,1.4,1.3,12,5,40,34.16836746893908,0.9401635003089904,88.55068859953707,14.001814467885447,12.01937804068423,9.303411107896087,73.22015256869051
ant,O8SD1G60,576,12,4,4,1.4,1.3,12,5,250,32.27957635692897,0.9311935237050056,101.57853585913384,17.852754254915006,34.20448609232852,9.372982436342598,92.3144557206622
ant,U6JUKK5Z,5184,12,4,4,1.4,1.3,12,5,250,33.624708298182206,0.9375897571444513,92.81038533468356,17.15629023700202,18.990166483725226,9.37422049736368,82.80122234467301
ant,7TDLLWW8,14016,12,4,4,1.4,1.3,12,5,250,33.96359514066337,0.9387832057476044,89.74107168571568,14.89014742433961,14.105750031307204,9.334380312017748,75.42952571092478
ant,T05J8201,20000,12,4,4,1.4,1.3,12,5,250,34.15151828649789,0.94011872112751,88.62054430941356,14.040917538693762,12.16879986319569,9.30250874646348,73.44142362889976
ant,B3CHZL0C,576,37,4,4,1.4,1.3,12,5,0,32.883043776504735,0.9337099692225456,96.848876358748,18.317509501761847,34.330000902949315,9.385421453028544,91.0117718150883
ant,9XE2HFLK,5184,37,4,4,1.4,1.3,12,5,0,33.632247516231,0.9375095781683922,92.85297798635224,18.15608878049857,19.019143749054617,9.37633380754887,82.6220487894913
ant,Y7G5NXLF,14016,37,4,4,1.4,1.3,12,5,0,33.94821268787534,0.938673175573349,89.74647657937885,17.07686797200869,14.138350802747574,9.340326731288584,75.50839848385772
ant,D731ZL2Z,20000,37,4,4,1.4,1.3,12,5,0,34.1563525326963,0.9400519442558288,88.63703591218174,16.55867339396541,12.079639064487717,9.306773263085129,73.33921392074735
ant,B8OI73LG,576,37,4,4,1.4,1.3,12,5,10,32.53861005743902,0.9323442158102988,97.58203970871924,18.103277003863276,33.16787406907121,9.373071207883234,92.23509623483328
ant,M6SX3QK3,5184,37,4,4,1.4,1.3,12,5,10,33.63999185825395,0.937593706548214,92.69567020037616,17.19466498909813,18.75225744241932,9.373977868602104,82.41750927519917
ant,F4844V1F,14016,37,4,4,1.4,1.3,12,5,10,33.954506355788624,0.9387170466780662,89.64598328751927,15.32038189542946,14.084515146115171,9.33828638921039,75.39101850362333
ant,7EED6SXG,20000,37,4,4,1.4,1.3,12,5,10,34.153718415028884,0.9400227940082552,88.62329469280478,14.409576353438416,12.097314594145963,9.307290405574845,73.32849991608944
ant,6F7JE71R,576,37,4,4,1.4,1.3,12,5,40,32.348825903855435,0.93165914863348,98.24969724151238,18.09790530601418,32.56481072832656,9.373266922260804,92.41571728680948
ant,5MPKSA6C,5184,37,4,4,1.4,1.3,12,5,40,33.63666576918114,0.9376049375534058,92.7602453040606,17.01219092551524,18.938448458098943,9.372228983410494,82.65218706336086
ant,NX4U2D0Y,14016,37,4,4,1.4,1.3,12,5,40,33.96708245968301,0.9387945640087128,89.63655447892558,14.875559491823974,13.975609062091914,9.336856055491252,75.27188762115279
ant,FB1VK4HG,20000,37,4,4,1.4,1.3,12,5,40,34.16740974755915,0.9401533299684524,88.52104952498074,13.943844357740588,12.018883923396704,9.304211175411524,73.19883201546862
ant,XAGVBD2Q,576,37,4,4,1.4,1.3,12,5,250,32.27957635692897,0.9311935237050056,101.57853585913384,17.852754254915006,34.20448609232852,9.372982436342598,92.3144557206622
ant,SLNGVA9I,5184,37,4,4,1.4,1.3,12,5,250,33.627039222898155,0.93759237408638,92.82005386525854,17.114685492528206,18.99514740011887,9.374121785783188,82.74732363215503
ant,EYK7FIFP,14016,37,4,4,1.4,1.3,12,5,250,33.96359843517595,0.9387820824980736,89.745580432581,14.919108772785467,14.102384764191129,9.334921932066612,75.42682034573683
ant,5MLI7DQL,20000,37,4,4,1.4,1.3,12,5,250,34.15364200227315,0.9401115590333938,88.60441732855902,14.037073711168532,12.138734835043213,9.303066965663582,73.40199988432667
ant,TSQFA6A9,576,50,4,4,1.4,1.3,12,5,0,32.88243697811051,0.9337061405181885,97.0592748963156,18.281992456499808,34.25161905276957,9.386567686631947,90.88137700559687
ant,5UYYRKB2,5184,50,4,4,1.4,1.3,12,5,0,33.63290312530758,0.9375158032774924,92.84475985363616,18.059117646527515,19.080504315184317,9.37567935876414,82.61938134998356
ant,XGMG6J3N,14016,50,4,4,1.4,1.3,12,5,0,33.95513225770038,0.938733910024166,89.67586087962965,17.10916868769251,14.094665310941746,9.337377892714764,75.50994079485272
ant,U17M90RW,20000,50,4,4,1.4,1.3,12,5,0,34.15184203776702,0.9400242570042612,88.64428876712,16.565946557521713,12.074182888495445,9.30919633005401,73.33130009547791
ant,93C0ENJ0,576,50,4,4,1.4,1.3,12,5,10,32.53861005743902,0.9323442158102988,97.58203970871924,18.103277003863276,33.16787406907121,9.373071207883234,92.23509623483328
ant,NDJ3ENT3,5184,50,4,4,1.4,1.3,12,5,10,33.641144946018414,0.9375922268629074,92.71684915846832,17.279989809122803,18.681287902920644,9.373645197563018,82.41920328891497
ant,7EU9SHNZ,14016,50,4,4,1.4,1.3,12,5,10,33.95584478115584,0.938717783987522,89.61751566116898,15.328358765098423,14.055786748029204,9.338558882298102,75.35489429322809
ant,Z63TW735,20000,50,4,4,1.4,1.3,12,5,10,34.1534723883414,0.9400192686915396,88.6281468448592,14.385133914594851,12.103080915733717,9.308783699041928,73.30713511624063
ant,MIFRYFQA,576,50,4,4,1.4,1.3,12,5,40,32.348825903855435,0.93165914863348,98.24969724151238,18.09790530601418,32.56481072832656,9.373266922260804,92.41571728680948
ant,O88T4L3Y,5184,50,4,4,1.4,1.3,12,5,40,33.63714640010856,0.9376141613721848,92.75288115354942,17.059491545790667,18.886688831391066,9.371871128311469,82.70332984311727
ant,CL0AQW4W,14016,50,4,4,1.4,1.3,12,5,40,33.966503209501646,0.9387882205843926,89.70818434485918,14.896580625619718,14.031990689940567,9.3367495539159,75.32674079662259
ant,GYKK4UE6,20000,50,4,4,1.4,1.3,12,5,40,34.166627905775066,0.9401593831181526,88.54405505160113,13.971565432171715,12.029782939721713,9.303255684156378,73.22666946473908
ant,PNOLVE6U,576,50,4,4,1.4,1.3,12,5,250,32.27957635692897,0.9311935237050056,101.57853585913384,17.852754254915006,34.20448609232852,9.372982436342598,92.3144557206622
ant,646M7HY6,5184,50,4,4,1.4,1.3,12,5,250,33.625217162355455,0.9375881040096284,92.80902909071182,17.193091660561652,19.02105532967865,9.374440363779575,82.77439624687469
ant,OL1TSZ1K,14016,50,4,4,1.4,1.3,12,5,250,33.96103439416603,0.9387813487648964,89.77023545042442,14.967234459133271,14.090700059149036,9.335694493473513,75.46348815754834
ant,6T61LJ5J,20000,50,4,4,1.4,1.3,12,5,250,34.15208853128738,0.9401472237706184,88.58610033998848,14.001998898939473,12.150444185113177,9.301163266782408,73.44921103523518
ant,FL93MRW0,576,0,4,4,1.4,1.3,16,5,0,32.86486260361055,0.9337654867768288,97.13611871262547,18.31039234336811,34.660425686527425,9.385061026716825,91.06797135220536
ant,97AY5V1F,5184,0,4,4,1.4,1.3,16,5,0,33.63481247725835,0.9375420641899108,92.82660723259065,18.104940917813376,19.11103466188265,9.374609683641976,82.75499094050313
ant,LEO18V8P,14016,0,4,4,1.4,1.3,16,5,0,33.95633459321561,0.9387082216143608,89.68956389371141,17.163415548349622,14.075912623284298,9.336871921617796,75.51286739317521
ant,0XE1LQIS,20000,0,4,4,1.4,1.3,16,5,0,34.14928095500256,0.9399943974614144,88.63779959008487,16.555659042562993,12.12028209659045,9.306351808449074,73.4120565105277
ant,SZY31DJZ,576,0,4,4,1.4,1.3,16,5,10,32.54477144248837,0.932541542351246,97.22214738618828,18.009963314449404,33.4400112754026,9.372979029224542,92.2953980663592
ant,HT6MGM4P,5184,0,4,4,1.4,1.3,16,5,10,33.64393519442229,0.9376259934902192,92.6562713951582,17.134396207137385,18.84245162803365,9.371524177758488,82.5299462751135
ant,YL54IVO2,14016,0,4,4,1.4,1.3,16,5,10,33.95483000448644,0.938710788488388,89.63475282841435,15.28387742998254,14.1065897250257,9.335986861818418,75.46130110998985
ant,WBE0F7NB,20000,0,4,4,1.4,1.3,16,5,10,34.15477482354115,0.9400079244375228,88.59565954137736,14.321971395591568,12.095285587188314,9.306152126736114,73.34538948567403
ant,LEAM2NPB,576,0,4,4,1.4,1.3,16,5,40,32.34412557859468,0.931842239499092,98.429324005353,18.029910121477272,33.96841953884585,9.371531875321503,92.57034660595188
ant,1VD8OSXW,5184,0,4,4,1.4,1.3,16,5,40,33.642740327997714,0.9376385605335236,92.77689788532024,17.04305770595753,18.92035498005656,9.369813521572784,82.76445971866099
ant,OYUKSXGC,14016,0,4,4,1.4,1.3,16,5,40,33.96999281630495,0.9388020572066308,89.63781095799582,14.861038279463944,13.9475437293498,9.33458762458205,75.31437070392907
ant,G3N3L1IL,20000,0,4,4,1.4,1.3,16,5,40,34.170617096857455,0.9401738625764848,88.50583043981483,13.99245068801665,11.98197563386754,9.30089446614583,73.23737714845028
ant,6LGHI3VM,576,0,4,4,1.4,1.3,16,5,250,32.268710192338375,0.9312395191192628,101.09351833646798,17.834709979286874,34.35974753784098,9.373517419785232,92.32861464127204
ant,Z3CXARJV,5184,0,4,4,1.4,1.3,16,5,250,33.62981235414813,0.9376135203242302,92.80740875289354,17.19244385683673,18.970121553543905,9.372312667181063,82.86335725074217
ant,0TKCERLJ,14016,0,4,4,1.4,1.3,16,5,250,33.970962964920886,0.938814988732338,89.66559301456411,14.86524715987502,14.053293087642896,9.331502135577416,75.40086653858322
ant,L4S88R6D,20000,0,4,4,1.4,1.3,16,5,250,34.15714476380382,0.9401345321536064,88.55268278718172,14.058262910578216,12.10820822131518,9.299387631815849,73.4159059670685
ant,G4NWLNLW,576,12,4,4,1.4,1.3,16,5,0,32.85938170979899,0.9337970301508904,97.05536294728972,18.08835067743537,34.880272277142375,9.384969867219652,91.06002592220244
ant,VZIA2VUA,5184,12,4,4,1.4,1.3,16,5,0,33.63929542648694,0.937542029619217,92.75698788700818,18.158851817857503,19.025396520214777,9.373464310860342,82.60400248666043
ant,7YDINGHC,14016,12,4,4,1.4,1.3,16,5,0,33.95710634694993,0.9387245717644692,89.71696453993057,17.046657000983693,14.074226930361784,9.336947112911524,75.51145782206093
ant,19QBVBU2,20000,12,4,4,1.4,1.3,16,5,0,34.11342541090774,0.9397615218162536,88.87965903260034,16.60561067508112,12.42394144554958,9.31399379902907,73.77131383721604
ant,3DMK17QX,576,12,4,4,1.4,1.3,16,5,10,32.54477144248837,0.932541542351246,97.22214738618828,18.009963314449404,33.4400112754026,9.372979029224542,92.2953980663592
ant,LJGEXP03,5184,12,4,4,1.4,1.3,16,5,10,33.64473806173034,0.9376215115189552,92.68735674430934,17.16571613546795,18.71634865991192,9.371338759484308,82.51489610101885
ant,ITXUIMQL,14016,12,4,4,1.4,1.3,16,5,10,33.95839272486704,0.9387393561005593,89.63038541184414,15.218640758460529,14.045338616273414,9.336201327803495,75.41552481398244
ant,AGK0ZBH5,20000,12,4,4,1.4,1.3,16,5,10,34.152920079374695,0.9399906262755394,88.61178518880207,14.358321256033696,12.140784035291931,9.305795494148663,73.38378291593489
ant,KMHF0KNP,576,12,4,4,1.4,1.3,16,5,40,32.34412557859468,0.931842239499092,98.429324005353,18.029910121477272,33.96841953884585,9.371531875321503,92.57034660595188
ant,YJDI0NUS,5184,12,4,4,1.4,1.3,16,5,40,33.64171730895048,0.9376354777812956,92.7140002797069,17.0778508831138,18.85566126810676,9.3699491166731,82.76091366756182
