Sequence,Video ID,PSNR(dB),SSIM,Cbleed,Ringing,Blurring,VIF,Compression Ratio (%)
ant,YYQUU5DH,34.14525019465848,0.9404831480979919,88.79720154803243,14.735191208300776,14.004600757341757,9.29617849713863,74.72198422102075
ant,UY8XPKC5,33.58142657844093,0.9373154756426811,93.4414972487461,18.10982388217152,23.04559331270585,9.359682396958592,84.43788611107863
ant,USF49DER,33.58514308867564,0.9372945201396942,93.45718691767938,18.33132341424418,23.10351569194052,9.35776020126029,84.48315041040327
ant,B7CF7FXH,33.97066275302675,0.9386689925193786,90.87615636694638,16.69881976121276,16.363891407124342,9.321005454282409,76.50804988364717
ant,X0TK0JWC,33.589819302720386,0.9372500726580619,93.35431261332944,18.787642442103667,22.857834106087907,9.358558156507199,84.08011420686499
ant,P31I4RVX,33.59630851534542,0.9373794609308242,93.44241029128084,18.142924784498433,22.283847388887565,9.360603047839504,84.03804198562428
ant,H9WIPVAI,31.958882399708887,0.932209147810936,98.75558696831597,17.523730862168215,57.554719438986055,9.356040883005399,93.87541350843199
ant,Z9LTH6IK,33.59099415172725,0.9372545465826988,93.35865828269678,18.791103138558654,22.815932599161087,9.35851796312372,84.0626747149174
ant,NLKD41Q9,31.813703104262913,0.9319354209303856,99.1417747263214,17.541621879203696,58.05774932352245,9.355298390882197,94.03385435843498
ant,HH0WQZCH,34.14980655465516,0.9403743091225624,88.66291542245372,14.689817590652162,13.644530457457272,9.29919703253601,74.24254041376285
ant,23HHRA0P,33.965393666294865,0.9387205877900123,90.57967765239195,16.009711868685066,16.38439482344129,9.320297314654065,76.63496185150642
ant,SCTAMOKS,34.14682240240555,0.9403177413344384,88.59115903380602,15.536952258538518,13.630305122699596,9.301988601948304,74.1552418188777
ant,4UJ7H4ZX,33.961632717044324,0.9386360794305801,90.75044533661264,17.940247746941218,16.37794375118441,9.323170647665897,76.56129121770826
ant,BFXS8DE3,34.14701259968992,0.9403656002879143,88.6879391107253,14.688406771304651,13.668454544116814,9.299232803658693,74.29214088252425
ant,VPC1RAYE,34.137282151708824,0.9401889434456825,88.68286634235146,17.03444184085791,13.756112352649609,9.304917284754374,74.19917871939516
ant,UD9H9R8M,31.64802694041063,0.9310954266786575,101.12892260079094,16.809909771518015,67.91508278453477,9.35519454330633,94.04512460640255
ant,XHZN3FA8,33.58191876153276,0.9373160463571548,93.51477550877703,18.153829368891067,22.98076825965851,9.360342382812505,84.34345748831494
ant,MD6QMBXP,34.14609676499818,0.9403120037913323,88.60532168812693,15.500533844250278,13.653536880658189,9.302592944637345,74.15787133270524
ant,QMWMBQ7K,33.954215055695634,0.9388327726721764,90.49685936294368,15.926166558001306,16.633166519171,9.321568341692384,77.04582338706032
ant,WHNXJ8VL,33.97165151503306,0.9386594182252884,90.96448442925346,16.680152419083353,16.36857624559595,9.321644922678754,76.47793689356442
ant,APD52I3W,33.97112691922738,0.9386607268452645,90.97102640576773,16.796228095480938,16.366039439533367,9.321500806166409,76.48470030653431
ant,J1Z6OV12,34.1463387362436,0.9403063920140267,88.60573822579092,15.53910715443697,13.657646195036621,9.301835147408694,74.17547516926706
ant,G2MWT12U,34.148360327160674,0.9403797686100006,88.64500278018907,14.66049424030282,13.665815252568335,9.298547354841826,74.28101601633081
ant,55J5CRFF,33.9599367301224,0.9386342084407806,90.72418390842016,17.979918601143396,16.408536493392802,9.323090905510544,76.60211821244893
ant,Z8CMZS3Y,33.59243446060538,0.9373672112822533,93.40292888213732,18.23749427883904,22.462440261464025,9.36009834265689,84.13369055110121
ant,8RD5I7NG,33.952861478480706,0.9388228982686997,90.4792284022955,15.947397138226972,16.6283774792422,9.321777964248975,77.07273165716575
ant,PSOT1NI5,31.660943035834194,0.9311228129267692,100.61771531997493,16.882965444030507,66.34052885119716,9.3552406949267,94.04746335668186
ant,K0SL0598,31.78621200984859,0.9319855031371117,99.0771794511959,17.433217708473023,58.8444898759235,9.355365069605192,94.05097780304752
ant,I796JS8L,34.14525688375058,0.940502576828003,88.77050201099543,14.753405669145803,13.989745180675914,9.295790467463988,74.73021409362522
ant,RFVPJ889,33.5817052545267,0.9373102992773056,93.44735180121525,18.16543946718867,23.024530307012096,9.360162093299897,84.32923535823808
ant,90FW7QJY,33.96278026695194,0.9387008154392242,90.57756335841046,16.0203062405486,16.44306198459529,9.319986335358799,76.69683127781414
ant,LK1QNH22,33.58431121081704,0.9372948297858238,93.46985460913383,18.299929739206785,23.09947475248401,9.357960255915636,84.45500955569118
ant,TLXAP1WV,33.963291172387954,0.9386289259791374,90.71717104552474,17.90447741461235,16.366298785605146,9.321385863554523,76.55730270034003
ant,B1WIDM5U,33.588907151381655,0.937256751358509,93.33563671633867,18.825649206616255,22.82823403670298,9.358267230099024,84.13616836220795
ant,7G4RR3B3,33.59126941653097,0.9373706135153771,93.49136200207366,18.269298818998962,22.386880416623445,9.361090186149692,84.12203472538489
ant,IEQ5MEQS,31.925106680364717,0.9322039857506752,98.83092397159533,17.489309827037562,58.51782408119644,9.355855298353914,93.91495735099237
ant,ADZ0AJFP,33.58165081567742,0.9373009410500527,93.42594313994987,18.266197468687363,23.250723275709476,9.357071891075107,84.63792511131977
ant,M9TKJ4EX,33.58204492271762,0.9373294138908386,93.43739209466634,18.172462363092194,23.010915588985924,9.359697782439559,84.45053432542699
ant,OMVX2WOK,33.58269841258128,0.9372998940944671,93.43712704595875,18.290467426269387,23.115230724061544,9.357712486336162,84.51708757324002
ant,H4KNBNTQ,33.96641379620961,0.9387047627568245,90.6664408793885,16.69830275529101,16.38533568015903,9.319792482478137,76.63847629787209
ant,YRLDVHNS,34.14984596748631,0.9403490015864372,88.5482972101659,15.527091198433164,13.608092154054377,9.300412666377312,74.15502690668988
ant,JG9R6LMA,33.9560114155823,0.9389043542742729,90.49734380666474,15.928334631713335,16.646520490813852,9.320354168274184,77.17092756416314
ant,K94K0VK0,34.151425820951175,0.9404113957285881,88.6320052577643,14.622489913582374,13.64782704025489,9.297520180684154,74.287223185991
ant,6OMI6X4D,34.13737270348313,0.9401865255832672,88.6355570722415,17.031064035200103,13.730931650424886,9.303786323302468,74.22515148938886
ant,KP5IYQAG,33.95880261627613,0.938720440864563,90.48055936656051,16.026774975954567,16.384040696029743,9.319952879050923,76.75615968354812
ant,QPG1FOOQ,33.95561389524379,0.9387173807621002,90.56358820529515,16.117511057730134,16.44664608337666,9.320057185570986,76.83633457150144
ant,R31QTX5U,34.135975929723294,0.940160000026226,88.62486905864202,17.021495103663053,13.761457421147108,9.303588125321502,74.22383673247509
ant,OYGC02LM,33.96759271015159,0.9387304049730301,90.72870414858222,16.652948633112235,16.34911043744263,9.32043795814043,76.63883027088734
ant,6LJIZS2Q,34.1410425237669,0.9405239534378051,88.76297581862464,14.718616746814094,14.063638644127701,9.294138070666156,74.85784664940837
ant,FBGWGDBH,33.96347324299486,0.9387118113040924,90.58447550757141,15.980524201415399,16.40362708315999,9.319786824845682,76.69824716987513
ant,5FGSXSXC,33.58161801414906,0.93729976862669,93.43241778187698,18.279467964147244,23.19237167792228,9.357220235339504,84.61834281844061
ant,B3S7E68V,31.907962043149652,0.9321735748648643,99.07233753616903,17.517127217230822,58.091948957653464,9.355847337962963,93.92448301767052
ant,DJC03754,33.961027301776014,0.9386411467194558,90.70128344304591,17.941596686173614,16.416696324357744,9.322055190650714,76.63637142262071
ant,9NB790PH,33.59392363094265,0.9373819276690483,93.49767461540314,18.24959444829784,22.361345238553348,9.361049657600308,84.07287672289254
ant,5M7TT6SD,33.963745478263924,0.9386898529529571,90.6928625892168,15.999993308670055,16.37030250097024,9.320284133069697,76.6484697146061
ant,QYHMMPTC,33.58108129964745,0.9373163428902626,93.42239508584102,18.100545736345797,23.075436710611953,9.359865990708585,84.43827168882738
ant,B6OOW9U2,34.14769245391479,0.9403883379697799,88.60870378930366,14.676110501310204,13.632815804513644,9.298714692644033,74.28017533041958
ant,JUHOZAPC,33.58275161135529,0.9373295822739601,93.41776311487261,18.188752744945013,23.00095208115793,9.359736542727626,84.40139528577474
ant,G2TR3V9J,33.95483334809134,0.9389160960912705,90.53968291739004,15.918805156547483,16.68334422727003,9.321443666409463,77.21377094090136
ant,58QOO4VJ,34.14121479609161,0.940309761762619,88.69853265697338,14.680539620766389,13.769721235399947,9.300878819444444,74.39503325292036
ant,D0HTYXH0,34.143244819447084,0.9404902803897858,88.8138571481964,14.689212541652935,14.0878129328952,9.29380773453575,74.82812555802109
ant,H8JNVAAF,31.885587689753212,0.9317222964763642,99.8219408215181,17.31107698490853,58.534759207139814,9.356379853073559,93.83722234846557
ant,LU92G84A,33.59741430860409,0.9373925492167473,93.45740876374417,18.240059920709594,22.2052716935225,9.360528846772112,83.96943443013346
ant,UCGMBGW0,31.93607262325185,0.9322259151935577,98.6140111533082,17.55337255768145,58.488272511094166,9.355903235114452,93.88459152304159
ant,VK7MKPL3,34.14307576043444,0.9405457764863968,88.7936528235918,14.707840292822926,14.049825054227181,9.29362027633102,74.86172771068269
ant,TJRWRU7Q,31.60758150948517,0.9310728028416634,100.13720193986305,16.80127964440713,68.31747873183085,9.355409398308906,94.00680702750212
ant,JRWZ6R8J,33.589749701149685,0.9372564387321473,93.33873372998654,18.8032978582233,22.905689529444967,9.358131766814564,84.12304607685702
ant,U6MZZTAD,31.926488042314723,0.9321757012605667,98.9684187475887,17.511139907447625,58.03066681231316,9.355845459587194,93.92266890596738
ant,37PXY8P6,34.136607455170996,0.9402811405062675,88.71961201171878,14.756066146460165,13.791822708278987,9.300294478202156,74.43795248101898
ant,X1GE7IFG,33.96804423251583,0.9386932480335236,90.71850343243634,16.71799787521791,16.33553927047635,9.32025234133873,76.56473613366022
ant,RLGCKOLO,33.59044497175836,0.9372598898410797,93.35558496576004,18.85334153430362,22.7734109761973,9.358272264017494,84.0915804041803
ant,D3AZ68AN,34.138616206862295,0.9402076756954193,88.66985110435957,16.97571200434657,13.743829068879577,9.303928102494856,74.23594134540718
ant,B3463X97,33.58898122914866,0.9372555804252625,93.36156558159725,18.824341170972733,22.87638439049983,9.358079136123967,84.13719867652017
ant,E82VQMK7,31.66117009422283,0.9311198800802231,100.63519848331403,16.854502573613278,66.71623842624466,9.355294026491773,94.03528289238936
ant,KYNQ2V2I,33.95949993097667,0.9386555886268616,90.65308957127701,17.945450090704412,16.386474231540536,9.321789146090534,76.63784420320201
ant,RJ3YBYUC,31.863054866595338,0.931662463247776,99.85544870876744,17.290836685054124,59.19938862655338,9.3564933344586,93.81924557604843
ant,8G9ZJJ96,31.828444287841684,0.932050584256649,99.00325881558639,17.379325070086804,59.0584040624505,9.355208757716053,94.06178662190594
ant,Z9M0N18A,31.69187087766188,0.9312296071648598,100.28810620298037,16.857808894749372,67.16592679513984,9.354960374871396,94.03664189593005
ant,GEPHC0IE,31.7538740251735,0.9318666097521782,99.35313973765435,17.373937008731318,59.53836087949055,9.355140599279835,94.05595238810108
ant,UMLTMGQO,31.889184133536347,0.9317822927236556,99.87199173418206,17.370116012672586,58.767200330341964,9.356421633069708,93.84365075126033
ant,BXXZXWKY,31.81081419528356,0.9319542169570922,99.15131201895245,17.406312837097456,58.31658567734112,9.355147175604419,94.04522574154976
ant,OJE52TME,33.96038779611857,0.9386465585231781,90.66881516685953,17.945140615097134,16.37846121652606,9.322467574106227,76.62989877319906
ant,5QOD1JD5,33.96770282809684,0.9387033331394196,90.73954952015812,16.70159001669257,16.36669439740906,9.320419286908438,76.60175159754026
ant,9VW2CO0Q,34.14676202338291,0.9403312119841576,88.57594057556906,15.581951284613572,13.676861691347586,9.299935292084625,74.2246584555462
ant,95A9RYJQ,31.807815226342285,0.9319582331180573,99.08079471450615,17.469946093643152,58.4686647852733,9.355358902391975,94.03371529760754
ant,3A3TDYLG,33.58165400476445,0.9372955620288849,93.42321887056328,18.29341127151211,23.194671019034434,9.357304723668978,84.59305271069059
ant,K4AI43M5,34.149966151183754,0.9403414082527161,88.53536557195213,15.513781251551107,13.62242680649212,9.300169447659469,74.15272608209077
ant,F4L2S2L9,34.14532375135459,0.9405047953128814,88.82399574170528,14.6750120176201,14.054615129547154,9.29424899048354,74.80334744695382
ant,EFASKKC3,33.58072054307386,0.9373219096660614,93.45067099247683,18.126155202974005,23.091570711369005,9.359899532214502,84.46945291890258
ant,IY8URSTW,34.137296590203185,0.9401819232106209,88.66562585599922,17.017360865846232,13.750800894260147,9.303723794367283,74.23739516314838
ant,D913PLPI,33.95392197966814,0.9389082252979278,90.55582230179398,15.96267187723799,16.63560488678672,9.32133258101852,77.22433324283845
ant,CXNYN2IS,34.146062105298164,0.9403341081738472,88.58080872034152,15.559388399507457,13.637881041302416,9.30086772119342,74.21676991406358
ant,S6C2NYTE,33.953569060700296,0.9389027446508408,90.55967407527966,15.971132274784182,16.702244274435653,9.321013620434675,77.25473067552274
ant,PYYA3LQ1,33.59320500158755,0.9373778855800629,93.4351449544271,18.243477458557287,22.32193306174473,9.36071106368956,84.07780706131919
ant,SWBZW18U,31.89201737098909,0.9317009416222573,99.50328788700818,17.246499092833172,59.141118411676395,9.356163937917954,93.88329572896792
ant,KLKLKKBO,31.654387482152025,0.9311253729462624,100.8091732663002,16.81356530538602,66.81426265633486,9.35526453510802,94.02159804278206
ant,GQI7MMX7,33.95479459194308,0.9389066115021706,90.52201896701392,15.985593919859234,16.68644288560354,9.319699398791151,77.25201266844137
ant,PMI4J3C1,34.14990453308035,0.9403637421131134,88.59994367525086,15.52730595392988,13.623360427137895,9.300159195762607,74.17986190627742
ant,X1IQA39M,34.13837603272295,0.9402033519744873,88.66438108121142,17.04174126046264,13.731289612498069,9.303655521797836,74.2322941591608
ant,3Q7YJFKV,34.13801267483837,0.9401965901255608,88.61188258222415,17.00059940370164,13.70042131151327,9.304081695280349,74.20192833121003
ant,OP8BEKV7,31.920721787923526,0.9322048243880272,99.46215788363233,17.55430457838065,56.93233390132277,9.355825816615226,93.91911653392152
ant,Q7JZ7Y1F,33.96211066374494,0.9387107837200165,90.66249753086417,16.03191483513279,16.42131368355879,9.320315373424643,76.74272135086217
ant,3L9F00DJ,34.14421341245953,0.9405053436756134,88.82466381655095,14.733553548945595,14.041045949010488,9.294956755561987,74.81672257017279
ant,RFT6NCEU,33.952970013644354,0.9388795110583306,90.56101866078319,15.958197713230263,16.659961391829157,9.321311134420009,77.19511150624052
ant,Z2JJW42R,33.580639065259,0.9372992548346519,93.41033894314239,18.302903789321473,23.2242954530962,9.35731039255401,84.63909448645943
ant,YJLE4UHX,31.8992366140604,0.9316927382349968,100.05568133439421,17.31613869711221,58.89327474212328,9.356569244309417,93.82116714384546
ant,D80CYLT9,33.97041087738246,0.9386959254741669,90.85772841435184,16.680642478141227,16.34703817032566,9.320426038451647,76.55406005468251
ant,4QSHS7K0,31.66931669238542,0.9311242714524269,100.50037650342404,16.833038264074517,66.76525152808499,9.355129047710902,94.08316406364814
ant,6ZA650MA,34.147331379397436,0.9403366976976395,88.60301615427281,15.496627145157357,13.65465167254081,9.300200024916403,74.21595451193916
ant,H51RNWES,31.970487997265742,0.9322848975658417,98.79864596836414,17.537571309019334,57.825068515967,9.35595256156764,93.87995194816318
ant,ZQUOAJOD,31.82033117109196,0.9319667708873749,99.03665263430752,17.472224358367068,58.71345913546339,9.35514365033436,94.06784840979203
ant,A7YRFNH3,33.58192812400791,0.9373303574323654,93.41435900487075,18.114868215808823,23.011734627146126,9.359925909850821,84.39288729151542
ant,98WOLR1N,31.639509035141337,0.9311485666036606,99.97458336588541,16.826597953903033,66.73481732794534,9.355133129983281,94.00436714207561
ant,CETCI657,33.59036757823236,0.9373702064156533,93.48230342640818,18.29797805895337,22.384020917081006,9.36125419319059,84.14521363693682
ant,ZOSL4E97,34.13617977455257,0.9401793932914734,88.6581402777778,17.037917315961494,13.756620865946577,9.303768258905613,74.23956324786676
ant,1V2VO8O8,31.635631205281214,0.9310379883646965,100.57434752121914,16.84372720401459,65.95789274052771,9.355561464763374,93.9982547866159
ant,LTSAH257,34.14092206236598,0.9403157731890679,88.7056929651331,14.695025034031133,13.742503508146651,9.30055298193158,74.40130363204757
ant,P0B1Q1YR,33.58914879479797,0.9372548466920853,93.35337857349539,18.872226852239468,22.862643548073933,9.358057185570988,84.17130018397116
ant,AP8DDG6N,31.93792554042883,0.9322180312871933,98.7981106204186,17.46564296462991,57.702183392829674,9.355865225533694,93.8923346827501
ant,5DXXMZ0Q,33.96228394037297,0.9386409139633178,90.67700664785887,17.90451037287111,16.38202908024873,9.321845753761572,76.58999463667672
ant,EVAC415C,34.14791552328292,0.9403446862101554,88.5722057303723,15.548480872885007,13.641333340996693,9.300359983442643,74.19670722923514
ant,BRJ3RNPR,33.58939568047779,0.9372564744949341,93.36109146050345,18.746310423951847,22.848688712719607,9.35852292952675,84.09596714119067
ant,OO3KYPUG,34.148698210739106,0.9403739362955094,88.61575943889855,14.674126777148736,13.632447039944418,9.297972112107766,74.2756052859549
ant,67XLDFIJ,32.87999847778713,0.9335924732685089,97.24782363763505,18.018338354214716,33.97763302370161,9.387358329314559,90.64494199425236
ant,3VIUUYO5,33.959262636745876,0.9387107503414154,90.56370113691167,16.117380197019617,16.38729476543486,9.32040816695602,76.74029410732905
ant,855GWUPA,31.881996845280987,0.931770252585411,99.59129758752891,17.35951164714534,59.16886727154988,9.356242582143773,93.86731005476152
ant,8ZBCBWOU,33.952948055969294,0.9389042928814888,90.54580030864196,15.956068513486029,16.727929274339676,9.320224763695986,77.28048221238191
ant,S682O6UI,34.14614105508875,0.9405313286185265,88.79547520134066,14.674572070624084,14.051756038152922,9.29356941068673,74.80671019059866
ant,0IT6EOX4,33.582421562856126,0.9373310512304306,93.41607305652002,18.26245318217403,22.964841922664323,9.359947799318416,84.35250276304383
ant,4OQ3MGFF,33.580320738472054,0.9372961649298668,93.4601950930748,18.350348209326405,23.195683088780548,9.357475900205763,84.6068703001786
ant,8DOHCK0P,34.14518494175509,0.9403419536352158,88.59662215350114,15.493676573926011,13.657234449593767,9.300541510738169,74.2467185595321
ant,FXBW80LP,33.5818102127057,0.9373165264725685,93.44226280743632,18.084580488577885,23.154491851218694,9.359298213252313,84.4803628729082
ant,UJGRYUPP,33.59345402262653,0.9373722913861274,93.40837589578507,18.271766562592447,22.396432459905796,9.360155467142492,84.11391862982103
ant,Z28HH079,31.89292769346093,0.9317515489459037,99.88987803940006,17.364997006451937,58.98089185522885,9.356303297003597,93.86358701715474
ant,69C2UHWA,33.95737012704696,0.93865358710289,90.64154965639467,17.986268459557113,16.445159092179917,9.322175903420783,76.69725478124309
ant,Q32FZKTY,33.959491118514904,0.9387301343679428,90.56040490210263,16.014909421226758,16.402008607811677,9.319953429623204,76.78623474795067
ant,CBFY9KC8,31.86264662809463,0.9317069771885872,99.79886230468752,17.323642394988184,58.77279648101385,9.356086696244853,93.9159307767843
ant,4B6MANEG,33.59060276737008,0.937256953716278,93.33249205849727,18.801992413409724,22.83287449643842,9.358130615033438,84.09067650880208
ant,XSO4K5T9,33.952107912191785,0.9388700085878372,90.54056849922843,15.964537107053195,16.677461095421947,9.32116830873843,77.19119251928599
ant,WTH03RWH,33.582940457430624,0.9373016729950905,93.42009001012738,18.316123849331248,23.150136099061278,9.357286011445472,84.55888167282592
ant,K9B667EH,33.595514260557565,0.9373815456032752,93.43723366367665,18.288551690007253,22.301646923387935,9.360447108088987,84.07769328427858
ant,H46VQNZ9,33.58891958462846,0.9372558638453483,93.35030895423422,18.8206020398749,22.77302306362013,9.358505258969906,84.05956480914058
ant,M8S82DIG,33.96911246413906,0.9386988225579261,90.74948061945412,16.671666389600865,16.319470009096527,9.320007970036007,76.55741015643395
ant,2KC1JJMH,31.93793512258619,0.9322257554531097,98.62733696952161,17.506968359930866,57.44268795638366,9.355973759002058,93.90188563321506
ant,6MHHW9ZD,34.146756216835854,0.940526984333992,88.77048782190391,14.67308020186218,14.019662181895999,9.294812532150203,74.7833290087523
ant,K54ZFX1B,34.14518753318879,0.94035415828228,88.66678661868251,14.76089020870578,13.717926037843663,9.297728641010806,74.35407351829897
ant,AFJDQRBW,33.580950975451174,0.9373262470960617,93.40572798876349,18.188308387938363,23.00384786558886,9.359792178658696,84.38480280068507
ant,SBH7JYTM,31.74082079836098,0.9317279425263405,99.220654828559,17.51752924924715,58.57800627141581,9.355143527359816,94.10116611985211
ant,UCD47RV6,34.150911886705565,0.940393331348896,88.60764688102815,14.671523375781362,13.578374240192415,9.298927889499744,74.2276545842824
ant,KDMYEJDF,31.71250043546973,0.9318210673332215,98.85911375988607,17.476698709792203,59.463903474081654,9.354998529931848,94.09697533218944
ant,CM2RRI3I,33.970499262109726,0.9386877816915512,90.78034629388499,16.688721626305924,16.339420195427035,9.320309864486884,76.53561553220949
ant,OH7MFFB3,34.137108942128386,0.9402144941687584,88.62469867139276,17.025065697706847,13.729934145731052,9.303395244984566,74.24546069113863
ant,ONY50RAP,33.96782261865331,0.9387061554193497,90.69356760344328,16.687702304459886,16.36947905619165,9.320063001543213,76.60968438564981
ant,ZW9JVICF,34.14418417121074,0.9405189809203148,88.7814099115065,14.68875952634501,14.033156751624361,9.2948969071502,74.82179829037354
ant,E525PWMT,31.76667935168998,0.9318462669849396,99.18703327305175,17.431132243855764,59.551822450950425,9.355087067579731,94.08889716230578
ant,SMXPNIZH,33.96178403000959,0.9387070491909981,90.59501917076587,16.01010006983336,16.388461049628784,9.319857471707817,76.70235578523065
ant,34IEIEE4,33.582840514554384,0.9373019132018089,93.45724423828122,18.27267864203974,23.147038772453048,9.35735177871013,84.6030903740515
ant,3OG2GJ34,33.96188491158487,0.9386325326561927,90.6561294849537,17.916314594021095,16.367396821986148,9.321427087352111,76.5691924010843
ant,YJ41LIFW,33.960500277641216,0.9386381703615189,90.68309995177468,17.980168512819848,16.398023574420577,9.322152875032156,76.62768644185377
ant,CGQMJ6SU,33.59322228016519,0.9373805075883865,93.43338715277774,18.28308441181061,22.213256100787312,9.361158412101334,84.01273291503416
ant,T6JJMU0O,33.58226702632104,0.9373416835069657,93.41245903380599,17.554758035449566,19.503542524895206,9.395498716403035,81.77257676236685
ant,9RIUFYXQ,32.569741942661274,0.9316939660906791,98.32352969714502,18.012336971122306,30.91525289001001,9.375621432130915,91.85637671325311
ant,Z8V2U3TQ,32.88418893982198,0.9336067828536033,97.29637903525276,17.933615458623265,34.111301411764856,9.38563391685957,90.80350294224266
ant,DWJ2FAQI,32.38213122276051,0.9313471281528473,98.3415413483796,17.85929826453538,32.687328843760696,9.372649852912813,92.3922476117093
ant,9B32K142,32.569741942661274,0.9316939660906791,98.32352969714502,18.012336971122306,30.91525289001001,9.375621432130915,91.85637671325311
ant,85Q7FL9D,33.93419653977057,0.9385199409723282,90.86655535300928,15.517415317732127,15.118536541284772,9.358876768261315,75.3267218337825
ant,NPYFS9WV,34.130814939766445,0.9400548037886619,88.95977000868055,14.700406363261548,12.773201484376978,9.327854971225566,73.35289877035464
ant,MBJA58SS,34.070447151415635,0.9395402604341507,89.23759585624039,16.80895809459303,13.391313351905051,9.337562094103653,73.83086979703124
ant,CPMQ0FCQ,33.58422662824367,0.9373472225666046,93.36810651282796,17.594006971245914,19.46021344727408,9.395224461484057,81.73403795033191
ant,VNJA46OP,33.94140547701906,0.9384383970499038,90.65414935136961,15.828122348479374,15.196669854217289,9.356345723218874,75.15192869466446
ant,PHK25GMD,33.94915026406082,0.9385445603728294,90.74985693841623,15.54597763769119,15.006186698192941,9.356071336484053,75.10264427323808
ant,GPZKKDFJ,33.94231182710922,0.9384437158703804,90.63323378423995,15.857095065715935,15.18928712620981,9.3560549615805,75.12837684725717
ant,AIGIL4SC,33.94774887674407,0.9384536901116372,90.18240817539551,17.337984516769062,15.044734997258047,9.354826240194186,74.97800152524444
ant,HALV63UC,34.12190439565058,0.9400006520748139,89.10626318238813,14.420624467077532,12.876045591661955,9.327305251736114,73.49204809102669
ant,D9M7FYNG,33.58707462840508,0.9372004649043083,93.34918845124413,18.346483432744417,19.86192302594912,9.396613308577674,81.56081240599568
ant,9HV1NC5K,33.59129483176229,0.9373609563708305,93.48803312114201,17.502004793031432,19.540325745060215,9.394411962287808,81.71032175831037
ant,XV7LLRKR,33.93862146498793,0.938436242043972,90.68503777247297,15.809128207622685,15.236131971856336,9.356579583815584,75.18711108400127
ant,OZ2VA1CX,34.12725142630923,0.940039527118206,88.94930220630788,14.417563486452247,12.747703820707729,9.327083719135802,73.37873247952092
ant,HJD8EDMK,33.58629076461963,0.9371979692578316,93.36098627748846,18.414661394262495,19.931176716027817,9.396508464345425,81.59032490614186
ant,WG24O2ZJ,33.94761500657431,0.93853725284338,90.73931183931332,15.621913759647633,15.01012322299391,9.356351799607765,75.10436357074072
ant,MHIUL9CE,33.591289860863455,0.9373341956734658,93.31122836612656,17.61788205788325,19.35552247819671,9.39640214522248,81.49544749616238
ant,D23ACYJO,33.940071565495124,0.9384503889083863,90.65918727334106,15.704204206382535,15.217971877062348,9.35634872363683,75.17017726778975
ant,QITTQC7K,34.11561053595867,0.9399781346321106,89.14287348090275,14.408043332354662,12.941841888011098,9.328130728362913,73.58762712608993
ant,G6BRBJIG,32.38213122276051,0.9313471281528473,98.3415413483796,17.85929826453538,32.687328843760696,9.372649852912813,92.3922476117093
ant,M61QBREK,34.117902730582564,0.9399768131971359,89.11547853250381,14.428532493578098,12.913014000625699,9.327731402713477,73.54314662415618
ant,ASWC12XW,32.38213122276051,0.9313471281528473,98.3415413483796,17.85929826453538,32.687328843760696,9.372649852912813,92.3922476117093
ant,A6ZRL8EJ,32.3274639097225,0.9308139872550965,101.31685540605713,18.02963509550442,32.27086457694978,9.374145613104425,92.17414334579719
ant,LESF440I,34.073263308313614,0.9395597758889198,89.27793460407024,16.83447801906613,13.374384911611182,9.338303838734568,73.81286141988058
ant,N4JULUK7,33.583590970535475,0.9373420923948288,93.40192023292828,17.529471427312746,19.485796534087143,9.39537358539095,81.77125568450639
ant,8Z4IPWBL,33.59253254826268,0.9373592883348465,93.44688018301507,17.443685429776885,19.476169902724838,9.394172190072009,81.68733879610616
ant,BOM7WGGC,32.569741942661274,0.9316939660906791,98.32352969714502,18.012336971122306,30.91525289001001,9.375621432130915,91.85637671325311
ant,GN6QZXGI,34.125812508613414,0.9399862760305404,88.950471638696,14.621263058011378,12.839780550054451,9.328210796842852,73.3899964065418
ant,TR1DW74K,32.3274639097225,0.9308139872550965,101.31685540605713,18.02963509550442,32.27086457694978,9.374145613104425,92.17414334579719
ant,62G0SOSX,33.59126702268911,0.9373564264178276,93.47449588397,17.552734757385494,19.47974645230549,9.394569981352884,81.71090960635355
ant,XF3DNSH0,33.94946383446022,0.9385469850897789,90.70490150824655,15.629547190135746,14.990259332024843,9.35575219023277,75.0835866189351
ant,KE9H0HIG,33.93546190528557,0.9385189858078956,90.77012153260037,15.482398283440034,15.124148916272754,9.358096180555556,75.28541444709256
ant,6BYOXYMK,33.59160856608085,0.9373571774363518,93.47243552035111,17.483506796790504,19.45723028959615,9.394446779353135,81.6982361082184
ant,TPB8PMJI,34.07497215578525,0.9395727208256721,89.24069754653738,16.930160967122866,13.355413424543055,9.337367272698048,73.80022584742562
ant,UN55SI9L,32.88058361188351,0.933646876513958,97.2714803771219,18.11407643887168,33.87926542298659,9.387114657278806,90.66598442581943
ant,36222OQT,34.072604382305265,0.939554191827774,89.27616210816933,16.870944075676977,13.379196591685849,9.33785165653935,73.83092036460485
ant,904AN8GM,34.12230813755119,0.9400240775942802,89.01238218315977,14.449706667238459,12.780323120202786,9.327001258680559,73.4555572657228
ant,O4QQR0PQ,32.879216697006726,0.9336061677336693,97.41747427903158,18.078047892952046,34.064974476014214,9.386312577160492,90.73310023788883
ant,KQZD32H0,34.12179585814724,0.9399586671590805,88.96602119261186,14.690119815606183,12.862417999276763,9.328831060313787,73.42532417765274
