Sequence,Video ID,Bitrate,Quantizer,QP Step,B-Frames,IP Factor,PB Factor,Ref Number,Subme,RC Lookahead,PSNR(dB),SSIM,Cbleed,Ringing,VIF,Compression Ratio (%)
duck,QWUIQRT6,3072,21,4,4,1.4,2.0,16,5,40,32.302516198653976,0.8705260875821114,91.9240411868248,16.3498068513098,5.504226011294136,71.92324600840118
duck,N07AH2C9,3072,21,4,8,1.4,0.0,1,5,40,32.12328077505193,0.8626036876440049,93.11539028983404,16.426636711482704,5.509401093004542,72.32104214712447
duck,08L03ZB5,3072,21,4,8,1.4,0.5,1,5,40,32.116306172057136,0.862121969461441,93.241914512201,16.41698405965365,5.523763982805701,72.32459451917033
duck,QNF1P9RY,3072,21,4,8,1.4,1.0,1,5,40,32.11718586126286,0.862186573445797,93.29254800347222,16.415810327144744,5.516773894788738,72.32815321216289
duck,N6QY02KG,3072,21,4,8,1.4,1.5,1,5,40,32.11437590178893,0.8619940787553787,93.32196786506556,16.413774614076953,5.525470546506426,72.34061179811022
duck,14K8ACKY,3072,21,4,8,1.4,2.0,1,5,40,32.11683894975307,0.862278943657875,93.2383121431327,16.41072694962501,5.520513385672383,72.31140270340569
duck,B55W0WFX,3072,21,4,8,1.4,0.0,4,5,40,32.17469249541097,0.863986206650734,94.20690391107247,16.39964672382588,5.552886673561439,72.19033761124471
duck,0AB4UMJV,3072,21,4,8,1.4,0.5,4,5,40,32.17589846192225,0.8640693485736847,94.0564592845775,16.4007610492112,5.554064210889325,72.144567636184
duck,X72H8QNL,3072,21,4,8,1.4,1.0,4,5,40,32.18101861346777,0.8642246052622795,94.24139701847032,16.4097181693593,5.547160223765351,72.16976925068022
duck,9OGTVKWD,3072,21,4,8,1.4,1.5,4,5,40,32.17617652105328,0.8642253181338311,93.78865782937883,16.40136112224104,5.547923334545719,72.15272165742807
duck,Y9EUODUL,3072,21,4,8,1.4,2.0,4,5,40,32.18258982292285,0.8646646910905837,93.99841852334112,16.43497650942268,5.534653778434415,72.15238032630623
duck,FAP0I8PW,3072,21,4,8,1.4,0.0,8,5,40,32.25970153998812,0.8681485119462014,93.37988141758288,16.440460669049816,5.4985871226155645,71.95808074566943
duck,S2CKT4YY,3072,21,4,8,1.4,0.5,8,5,40,32.226808902304214,0.8664673537015914,93.64656253496334,16.42961262708394,5.533265805096833,72.01447623213424
duck,N8YL06H0,3072,21,4,8,1.4,1.0,8,5,40,32.229560326966585,0.866430935561657,93.81815534577552,16.439766884617228,5.532932381117978,72.02510174353833
duck,IU8X76FU,3072,21,4,8,1.4,1.5,8,5,40,32.24862368018796,0.8675629913806915,93.49227789592972,16.449045397444806,5.50642437471302,71.97320045017783
duck,BJZ0R7OT,3072,21,4,8,1.4,2.0,8,5,40,32.2350925863046,0.8667936062812805,93.5655292486497,16.437377486061138,5.529600212612488,72.01089857630157
duck,KF5G5SYY,3072,21,4,8,1.4,0.0,12,5,40,32.28034583735436,0.8689380449056625,92.95048112220296,16.479166386793356,5.472455382391778,71.91308192610623
duck,IC52SAAV,3072,21,4,8,1.4,0.5,12,5,40,32.262653212930736,0.8681642052531242,93.04815361207562,16.466391178557497,5.490739135699098,71.89551601522464
duck,C7XQAT8E,3072,21,4,8,1.4,1.0,12,5,40,32.270591307680604,0.8684661540389061,93.00154426239396,16.469140792646943,5.490323617407953,71.93496504358453
duck,64E6BAJ8,3072,21,4,8,1.4,1.5,12,5,40,32.26268393490369,0.8681862998008728,93.1168059823495,16.45719956684995,5.499117638568143,71.93735436143743
duck,H8XLPV14,3072,21,4,8,1.4,2.0,12,5,40,32.26742132620604,0.8681810563802719,93.21117326630016,16.46504624596468,5.494659859420417,71.92923194492685
duck,UMGS0HLA,3072,21,4,8,1.4,0.0,16,5,40,32.280681026841414,0.8690789094567299,93.00086578534916,16.476606810684974,5.484219012205752,71.88168578384322
duck,8JW27LMQ,3072,21,4,8,1.4,0.5,16,5,40,32.286664786154525,0.869414638876915,93.07773581331988,16.477466233372333,5.473756571090621,71.8549165745652
duck,Z3XLA7BF,3072,21,4,8,1.4,1.0,16,5,40,32.27975663253255,0.8690959990024567,92.91581421079285,16.487202097962186,5.476793316522191,71.87499822223374
duck,1YU2G39M,3072,21,4,8,1.4,1.5,16,5,40,32.27941541635968,0.8688057747483253,92.99664911265432,16.474776420892223,5.487454690314536,71.89897989401669
duck,IMILV3T9,3072,21,4,8,1.4,2.0,16,5,40,32.279399940454,0.8690453100204468,93.03572899064432,16.472866097015245,5.4766521271318265,71.85573829763632
duck,1F37GEVT,3072,21,4,12,1.4,0.0,1,5,40,32.10393975523188,0.8614224752783776,93.52529154128094,16.415147926790578,5.533169296533751,72.3443411566637
duck,PRFN79A9,3072,21,4,12,1.4,0.5,1,5,40,32.10673302435454,0.8618389567732812,93.24257162302274,16.415896979796745,5.527310962480446,72.33767255789434
duck,4B9CUN3E,3072,21,4,12,1.4,1.0,1,5,40,32.1131212262472,0.862131860256195,93.26867685908567,16.423348060810966,5.521540627918537,72.3106378688549
duck,Q8ZVL6BN,3072,21,4,12,1.4,1.5,1,5,40,32.10921273663094,0.8617825338244438,93.12418309100114,16.419895552392756,5.531613830796929,72.33952459527768
duck,U1WC2DEW,3072,21,4,12,1.4,2.0,1,5,40,32.1100732107874,0.8617750000953674,93.27543639564044,16.41279439796256,5.524698060443272,72.34933470455738
duck,GXHZIFN9,3072,21,4,12,1.4,0.0,4,5,40,32.18276532425787,0.8643894684314728,94.07514968653555,16.420162263169697,5.537130388772788,72.13584472973686
duck,G391RD4A,3072,21,4,12,1.4,0.5,4,5,40,32.18313330490964,0.8645823627710343,93.92168830536268,16.421913111890383,5.539218488471277,72.17316359905857
duck,YOXT2USW,3072,21,4,12,1.4,1.0,4,5,40,32.173685515967584,0.8641346663236618,94.13280795235336,16.408560259738973,5.554164457385177,72.17559084259167
duck,X58846A2,3072,21,4,12,1.4,1.5,4,5,40,32.18316219103005,0.8643019202351571,93.955326244213,16.409869646205,5.550592743495273,72.1574307627202
duck,L9RTNAIP,3072,21,4,12,1.4,2.0,4,5,40,32.18167627710557,0.8646302220225334,93.94395845751347,16.435291139669474,5.537583607580078,72.13946031124974
duck,7Z9EMGE7,3072,21,4,12,1.4,0.0,8,5,40,32.24004877264215,0.8668282330036163,93.4842214108314,16.441884313028748,5.522100022179758,71.98385756631541
duck,CMC3NC86,3072,21,4,12,1.4,0.5,8,5,40,32.23763252243981,0.8669840791821479,93.90094576340664,16.451609988874438,5.519320536367596,72.00392657209056
duck,S2DCW6S8,3072,21,4,12,1.4,1.0,8,5,40,32.241684817481925,0.8670378255844117,93.341715470679,16.442767198324194,5.519343797648868,72.00328815647377
duck,H98RGVG8,3072,21,4,12,1.4,1.5,8,5,40,32.24837802302645,0.8675823763012886,93.3937201087481,16.452644344985178,5.5045481936089296,71.9776187919217
duck,K5H100QH,3072,21,4,12,1.4,2.0,8,5,40,32.25239429169878,0.8678032049536705,93.74654697868444,16.452120211406314,5.498149348473289,71.96498954041346
duck,R5FEH18H,3072,21,4,12,1.4,0.0,12,5,40,32.27325505457055,0.8688109037280083,92.93216252170136,16.460829501614327,5.4855553494207605,71.88825956841208
duck,2GUE7H7W,3072,21,4,12,1.4,0.5,12,5,40,32.26914427350016,0.8683686026930809,93.09117670958716,16.460283831037213,5.495384831037216,71.92593873169572
duck,16V11637,3072,21,4,12,1.4,1.0,12,5,40,32.27257854764521,0.8686828190088272,93.26315950641391,16.474806621859553,5.479734137596714,71.90227942819453
duck,G5YLAC91,3072,21,4,12,1.4,1.5,12,5,40,32.26242546298944,0.8680804765224457,93.19732916304972,16.457672578583164,5.504139180326828,71.94348567973722
duck,DGHJMZ27,3072,21,4,12,1.4,2.0,12,5,40,32.26058801487444,0.868049538731575,93.13554602864583,16.460039414982617,5.497680093012786,71.9197378829822
duck,2IKGAJ0C,3072,21,4,12,1.4,0.0,16,5,40,32.272950658908144,0.8687075871229172,92.94039118803047,16.472351343380367,5.478890799859153,71.8792648612568
duck,QCZLHFMF,3072,21,4,12,1.4,0.5,16,5,40,32.28092807928817,0.8689812782406807,93.00737682773917,16.469969482520195,5.483790294396301,71.86601615697185
duck,9XZE5X3H,3072,21,4,12,1.4,1.0,16,5,40,32.27665811560555,0.8688535085320472,93.07635349271796,16.4742791062105,5.486865829283326,71.86522603863426
duck,WL76LWN8,3072,21,4,12,1.4,1.5,16,5,40,32.276349978165634,0.8687052723765373,92.85414493393137,16.47821150856549,5.490323934614288,71.89079426803912
duck,P2MUIHTD,3072,21,4,12,1.4,2.0,16,5,40,32.28659289033095,0.8693658950924873,93.00977058858987,16.479441779542334,5.476136324221304,71.88020036136852
duck,ZLEJ40DL,3072,21,4,16,1.4,0.0,1,5,40,32.1142174863412,0.8620050466060638,93.42993456187304,16.417115694826744,5.5238102172992205,72.34541571760286
duck,GWA8XX5Q,3072,21,4,16,1.4,0.5,1,5,40,32.10484521436845,0.8614989569783211,93.366608534674,16.414678719563106,5.533159070676503,72.34453710601144
duck,3V6KHTD2,3072,21,4,16,1.4,1.0,1,5,40,32.11566043876728,0.8620311948657036,93.49694337263696,16.425218078016446,5.521213032181376,72.30979086199699
duck,VXOXS6UB,3072,21,4,16,1.4,1.5,1,5,40,32.115065068886835,0.8621057891845703,93.29747307339892,16.426733553354932,5.513831043723287,72.32455027254342
duck,9TU38EF7,3072,21,4,16,1.4,2.0,1,5,40,32.11532895085042,0.862109289765358,93.19191029851468,16.430239639380375,5.518781319632578,72.3144114740353
duck,FG57NWDE,3072,21,4,16,1.4,0.0,4,5,40,32.17529991456749,0.8640927612781525,93.87676534770448,16.404756709029066,5.556380378702145,72.145920318778
duck,A5X6ICNC,3072,21,4,16,1.4,0.5,4,5,40,32.17767957187996,0.863991307914257,94.14916190803427,16.411047247840905,5.556816190490317,72.17891566055631
duck,V69IWX3R,3072,21,4,16,1.4,1.0,4,5,40,32.182730475147906,0.8643374228477478,93.9867620430652,16.404973071968573,5.550182108413744,72.15721585053237
duck,3B4U5QYM,3072,21,4,16,1.4,1.5,4,5,40,32.17712397167113,0.864267238676548,94.05374181495957,16.42006240248149,5.547154746126946,72.15197578571738
duck,PDXG7WXZ,3072,21,4,16,1.4,2.0,4,5,40,32.19662336224457,0.8654125082492828,93.84460353129828,16.43574911735152,5.518438919451228,72.09027702497059
duck,WMF6TQ5D,3072,21,4,16,1.4,0.0,8,5,40,32.236528467020364,0.8669205132126808,93.4072091531636,16.4438270632543,5.515279278299408,72.01206163049453
duck,W3GXIN86,3072,21,4,16,1.4,0.5,8,5,40,32.23835006592182,0.8669027212262154,93.42964720293206,16.445064149653998,5.517084459444756,71.99145534424983
duck,KPGYH5LS,3072,21,4,16,1.4,1.0,8,5,40,32.24504052790924,0.8672869142889976,93.57549486038766,16.445191160458123,5.5087144148767,71.9782635284852
duck,U14ZH890,3072,21,4,16,1.4,1.5,8,5,40,32.230341920220056,0.8667378735542297,93.67712595968364,16.44439217098989,5.519827735528094,72.01999441860406
duck,BWM1DP12,3072,21,4,16,1.4,2.0,8,5,40,32.27145727101218,0.8686307400465012,93.25179728250389,16.453068899014383,5.481066514857025,71.95123516039244
duck,SQDS8LSJ,3072,21,4,16,1.4,0.0,12,5,40,32.26109591718707,0.8679912206530571,93.21217005449458,16.462212091995497,5.496219527254757,71.95596954947135
duck,DZS51R9N,3072,21,4,16,1.4,0.5,12,5,40,32.28006540522849,0.8689489394426346,93.24724726803628,16.479267030901006,5.469355856332624,71.88971338615328
duck,ULU5Y4S1,3072,21,4,16,1.4,1.0,12,5,40,32.28149602099108,0.869114357829094,93.1801660373264,16.477843898816644,5.472380102681444,71.88676150404399
duck,EG8ITBSP,3072,21,4,16,1.4,1.5,12,5,40,32.267214128900385,0.8684168776869774,93.234848483314,16.47052062708743,5.489633138185956,71.91014900683706
duck,DICNU7TD,3072,21,4,16,1.4,2.0,12,5,40,32.28091741054653,0.8691069573163986,93.28130571831598,16.46943050850918,5.474800289811294,71.89232393714072
duck,EAEA8IIV,3072,21,4,16,1.4,0.0,16,5,40,32.274999770769085,0.8686189940571785,92.91631986762152,16.475736731886,5.488483101786257,71.90490894202208
duck,04QJIAAW,3072,21,4,16,1.4,0.5,16,5,40,32.27404223491951,0.8686643481254578,93.1338348596644,16.477683108791023,5.486919101137359,71.8907247376254
duck,MR4KWDBE,3072,21,4,16,1.4,1.0,16,5,40,32.27877429905177,0.8690356931090355,92.7295834309896,16.477622026106697,5.4785881532337815,71.90646389491047
duck,UA3YMJFT,3072,21,4,16,1.4,1.5,16,5,40,32.281959681141224,0.8690680959820747,92.81296259162804,16.47048398959643,5.482362502889662,71.87844945913238
duck,50E52QDK,3072,21,4,16,1.4,2.0,16,5,40,32.274574206719606,0.8688679563999177,93.0538704463252,16.472416297655883,5.484426166100234,71.88345564891947
duck,26ZVRBIY,4992,21,4,0,1.4,0.0,1,5,40,32.802878580335,0.9047643792629242,95.59799089023925,16.721340971089607,4.522315914084356,70.47174805464964
duck,U765A2B3,4992,21,4,0,1.4,0.5,1,5,40,32.78429471254834,0.9038913378119467,95.79095052927278,16.725392364320864,4.534028826402886,70.495002817562
duck,NVVINVEJ,4992,21,4,0,1.4,1.0,1,5,40,32.80101817166427,0.9047141808271408,95.5369166341146,16.721778922215943,4.524133294502047,70.47136247690088
duck,BPZWMBCY,4992,21,4,0,1.4,1.5,1,5,40,32.79583817777315,0.90451643794775,95.77861816044556,16.723832304575534,4.526377695342802,70.47636866668795
duck,C1Z373NT,4992,21,4,0,1.4,2.0,1,5,40,32.8010114509184,0.9046515706181526,95.63786581187313,16.724740506718767,4.522689523060419,70.47539524089602
duck,RIH2P720,4992,21,4,0,1.4,0.0,4,5,40,32.83410153132213,0.9056551313400268,96.27281999300727,16.733144917992956,4.524978328580946,70.38864656837383
duck,D67ZIOH7,4992,21,4,0,1.4,0.5,4,5,40,32.834669574127794,0.9056646364927292,96.28091665340467,16.736283543375112,4.526177351913868,70.37499964444675
duck,Y0RBAEDR,4992,21,4,0,1.4,1.0,4,5,40,32.83599293479422,0.9057313102483748,96.14806871262536,16.735832269344645,4.52518416816852,70.38194004392426
duck,GZ1HL0R5,4992,21,4,0,1.4,1.5,4,5,40,32.841786073830534,0.906034092605114,96.05613382523144,16.741754204108993,4.5190399635153184,70.36109356170493
duck,LZO36GXO,4992,21,4,0,1.4,2.0,4,5,40,32.83646155076777,0.9057872378826142,96.15388243272568,16.735321990252075,4.524713825925025,70.37250287049991
duck,RANHZCRV,4992,21,4,0,1.4,0.0,8,5,40,32.88608875027878,0.9072929787635804,96.03615738932297,16.787440716104765,4.504212504680791,70.30408494341015
duck,VQ3NW56S,4992,21,4,0,1.4,0.5,8,5,40,32.89292401105012,0.9074119648337364,95.97543882499042,16.779099258043527,4.505513186433146,70.30467911240001
duck,5IUL32E9,4992,21,4,0,1.4,1.0,8,5,40,32.889256742798175,0.9073563337326048,95.8885860857928,16.782805487240925,4.505185132520864,70.31043117389778
duck,8YHYF61F,4992,21,4,0,1.4,1.5,8,5,40,32.88787524761922,0.9072321826219558,96.02420850815004,16.782436345294997,4.508189511773722,70.32631571295695
duck,44ZJP15X,4992,21,4,0,1.4,2.0,8,5,40,32.886939568479605,0.907334845662117,96.04238244478196,16.77467209739273,4.504092305658813,70.30816195403217
duck,4PSNV10S,4992,21,4,0,1.4,0.0,12,5,40,32.9198020679441,0.9082303604483604,95.71148033854162,16.80129939329767,4.492176991271975,70.24131794267092
duck,1WZ5MRQO,4992,21,4,0,1.4,0.5,12,5,40,32.92369886501302,0.9084155330061912,95.61136642071752,16.798635401795547,4.490601196207431,70.24554665601377
duck,TEJZJV5G,4992,21,4,0,1.4,1.0,12,5,40,32.92133318468116,0.908314275443554,95.66797419704857,16.802455390048085,4.493176912788487,70.24442152750102
duck,RUU3P8L9,4992,21,4,0,1.4,1.5,12,5,40,32.92086160373511,0.90828088670969,95.82134946469908,16.803981500358045,4.493134788457522,70.24789804818646
duck,ASFVJ24V,4992,21,4,0,1.4,2.0,12,5,40,32.92299809576133,0.9084090781211852,95.71828264732837,16.80036953725174,4.491395024194232,70.23687431714023
duck,SA86LD6A,4992,21,4,0,1.4,0.0,16,5,40,32.928952100803514,0.9084212583303451,95.39177110460066,16.81144090259968,4.491201455174344,70.22848642086822
duck,RNN5N2OM,4992,21,4,0,1.4,0.5,16,5,40,32.932874719691,0.9086110538244248,95.3187021978684,16.80343801620004,4.491862677357611,70.23997158102362
duck,5VP6ZDI6,4992,21,4,0,1.4,1.0,16,5,40,32.93471132350512,0.9086661568284036,95.44689065875772,16.80400973141026,4.487135220437319,70.22346126824107
duck,VMMCIYXE,4992,21,4,0,1.4,1.5,16,5,40,32.93431075239946,0.9087564036250114,95.202409716194,16.796743248841548,4.4886094301886645,70.23255078959684
duck,JX9D52DM,4992,21,4,0,1.4,2.0,16,5,40,32.92658239200683,0.9082558631896972,95.42053321277008,16.80411278367767,4.494461672031973,70.24153917580544
duck,2ECGYHT5,4992,21,4,4,1.4,0.0,1,5,40,32.78106904513224,0.8984675714373589,89.0945116898148,16.332104703441697,4.869001452498719,70.89799477447336
duck,NEITNRXB,4992,21,4,4,1.4,0.5,1,5,40,32.78056405669711,0.8983468443155289,89.21319172333143,16.33756917138338,4.86941455014524,70.91312079992844
duck,UX9RFR3J,4992,21,4,4,1.4,1.0,1,5,40,32.77691603232781,0.8983161869645119,89.07172130955827,16.338445703115077,4.870622582511525,70.91496019541839
duck,VOMSOEAF,4992,21,4,4,1.4,1.5,1,5,40,32.776239162032105,0.8983598858118057,89.17946789520643,16.331550630944026,4.869906979398066,70.89070040198061
duck,HWCO0A4A,4992,21,4,4,1.4,2.0,1,5,40,32.77984725890903,0.8984515050053596,89.00566902126738,16.329035056590254,4.869112365069855,70.91145839094612
duck,778VHFOC,4992,21,4,4,1.4,0.0,4,5,40,32.83406259340202,0.899812114238739,90.01105257161454,16.31658271574116,4.899164203229881,70.83183342535577
duck,YILC8DN0,4992,21,4,4,1.4,0.5,4,5,40,32.82681404765288,0.8993576553463936,90.18340879870748,16.31714777399787,4.905027437580597,70.86599814227377
duck,3ID1GV5P,4992,21,4,4,1.4,1.0,4,5,40,32.833670386892976,0.8997522994875908,89.89450648630404,16.31846620124036,4.899440344174805,70.81926738331454
duck,62YQ6XVS,4992,21,4,4,1.4,1.5,4,5,40,32.83409864321444,0.8996486032009124,90.14798322603193,16.32100298182515,4.900564823958255,70.84682671093015
duck,3R44SFKS,4992,21,4,4,1.4,2.0,4,5,40,32.828955287702264,0.8995142713189125,89.79380139009454,16.316639474480013,4.903937578011727,70.85458251253208
duck,G724PMIQ,4992,21,4,4,1.4,0.0,8,5,40,32.889173374150424,0.9020069408416748,89.32722715084864,16.33101842330498,4.880588809681177,70.71880225645155
duck,N07Q2YPP,4992,21,4,4,1.4,0.5,8,5,40,32.89136857831063,0.901970031261444,89.63985312982255,16.327084155080453,4.876619144363215,70.71490855328383
duck,SSULR43O,4992,21,4,4,1.4,1.0,8,5,40,32.90025078682934,0.9025597435235976,89.73595174093367,16.32029596911893,4.869462670853418,70.67535206883007
duck,VIBRCXRM,4992,21,4,4,1.4,1.5,8,5,40,32.89083730790291,0.9020916879177092,89.67676096161262,16.327016837530216,4.876917462044924,70.71739268533727
duck,A0XHQ4MC,4992,21,4,4,1.4,2.0,8,5,40,32.884654376409344,0.9019067007303238,89.67979857373646,16.33400488711241,4.882413028450269,70.7107620122481
duck,AHJQ92W2,4992,21,4,4,1.4,0.0,12,5,40,32.89932318178675,0.9024324795603752,89.40208734688468,16.341564351315874,4.876378083477894,70.66454324997163
duck,JSZEF95Y,4992,21,4,4,1.4,0.5,12,5,40,32.90576409796053,0.9027402028441428,89.60640216772755,16.34254174125344,4.86890064580877,70.65978989805262
duck,GWAO4YYE,4992,21,4,4,1.4,1.0,12,5,40,32.90385578530384,0.9025279182195663,89.61220638744209,16.337337864825553,4.873926320108648,70.67407523759648
duck,OXVCFNP9,4992,21,4,4,1.4,1.5,12,5,40,32.90798224329266,0.9027560517191888,89.68050426070604,16.342158791386883,4.866844064645006,70.65721727274537
duck,2ZP6LW7X,4992,21,4,4,1.4,2.0,12,5,40,32.90038811334887,0.9024229410290718,89.5829565923997,16.338107583935884,4.873005969581585,70.66385426678126
duck,RJD1TO5Y,4992,21,4,4,1.4,0.0,16,5,40,32.91595626569062,0.9031648036837576,89.29226681254823,16.335683857344005,4.866585775780673,70.6231220862411
duck,6S76WNQW,4992,21,4,4,1.4,0.5,16,5,40,32.91769159948149,0.9031734308600424,89.32973536482439,16.343838130855875,4.861322307729967,70.63563123976205
duck,C5J1CXV0,4992,21,4,4,1.4,1.0,16,5,40,32.91511968629254,0.9030273032188416,89.31830801986882,16.341590373451925,4.869538735455376,70.63163008050041
duck,N9EZ8B2X,4992,21,4,4,1.4,1.5,16,5,40,32.91137365508416,0.9028659027814864,89.37412035951965,16.340179974613953,4.8703362565667945,70.65090264699124
duck,ETSE1SPO,4992,21,4,4,1.4,2.0,16,5,40,32.91441775077607,0.9030780637264252,89.20857636236495,16.33914921280004,4.865460008522351,70.63193980688875
duck,QZNAJWG7,4992,21,4,8,1.4,0.0,1,5,40,32.73620961945831,0.8960804504156112,88.90748106674383,16.465111689743914,4.866122180440397,70.80582272968186
duck,HT0QBAY6,4992,21,4,8,1.4,0.5,1,5,40,32.73928227865522,0.8961224588751793,88.82043799189813,16.467790113791168,4.867194267341165,70.8160057748169
duck,J8ZL3MIZ,4992,21,4,8,1.4,1.0,1,5,40,32.731282639265686,0.8957331022620201,89.04515121166088,16.472226137671868,4.873584775402705,70.83098009755116
duck,GD9ZR24A,4992,21,4,8,1.4,1.5,1,5,40,32.737042078054266,0.8961451318860054,89.01712687837586,16.46853812526211,4.863963789764839,70.797030292821
duck,EDJ2DHZB,4992,21,4,8,1.4,2.0,1,5,40,32.738097945863885,0.89604861587286,88.93952046199846,16.4661264176348,4.871402477396129,70.82792708029467
duck,MQWCPFSH,4992,21,4,8,1.4,0.0,4,5,40,32.79289941838505,0.8971706569194794,90.5370987172068,16.454274038642446,4.891756153306237,70.75796052126319
